datetime,rented_bike_count,temperature_c,humidity_pct,wind_speed_mps,visibility_10m,solar_radiation_mj_m2,rainfall_mm,snowfall_cm,hour_sin,hour_cos,is_weekend,is_holiday,functioning_day,season_winter,season_spring,season_summer,season_autumn
2018-02-20 15:00:00,431.0,5.4,18.0,3.7,1940.0,1.82,0.0,0.0,-0.70710677,-0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-20 16:00:00,393.0,5.1,17.0,3.4,2000.0,1.2,0.0,0.0,-0.8660254,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-20 17:00:00,514.0,3.9,19.0,3.6,2000.0,0.58,0.0,0.0,-0.9659258,-0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-20 18:00:00,764.0,3.2,20.0,2.9,2000.0,0.16,0.0,0.0,-1.0,-1.8369701e-16,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-20 19:00:00,522.0,2.5,21.0,2.2,2000.0,0.0,0.0,0.0,-0.9659258,0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-20 20:00:00,358.0,1.8,19.0,3.1,2000.0,0.0,0.0,0.0,-0.8660254,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-20 21:00:00,415.0,1.1,21.0,1.6,2000.0,0.0,0.0,0.0,-0.70710677,0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-20 22:00:00,319.0,0.5,22.0,2.9,2000.0,0.0,0.0,0.0,-0.5,0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-20 23:00:00,242.0,-0.5,26.0,3.3,2000.0,0.0,0.0,0.0,-0.25881904,0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 00:00:00,171.0,-1.4,28.0,3.4,1990.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 01:00:00,162.0,-2.2,31.0,1.1,1970.0,0.0,0.0,0.0,0.25881904,0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 02:00:00,105.0,-2.9,31.0,1.6,1931.0,0.0,0.0,0.0,0.5,0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 03:00:00,59.0,-3.4,32.0,0.9,1977.0,0.0,0.0,0.0,0.70710677,0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 04:00:00,50.0,-3.8,32.0,1.1,2000.0,0.0,0.0,0.0,0.8660254,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 05:00:00,63.0,-4.0,35.0,1.8,2000.0,0.0,0.0,0.0,0.9659258,0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 06:00:00,159.0,-4.0,34.0,3.4,2000.0,0.0,0.0,0.0,1.0,6.123234e-17,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 07:00:00,385.0,-4.1,35.0,3.5,1980.0,0.0,0.0,0.0,0.9659258,-0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 08:00:00,718.0,-4.3,36.0,1.9,1955.0,0.06,0.0,0.0,0.8660254,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 09:00:00,373.0,-3.8,28.0,1.7,1904.0,0.63,0.0,0.0,0.70710677,-0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 10:00:00,244.0,-1.8,25.0,2.6,1913.0,1.17,0.0,0.0,0.5,-0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 11:00:00,276.0,0.2,22.0,2.2,1907.0,1.57,0.0,0.0,0.25881904,-0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 12:00:00,351.0,2.2,17.0,2.0,1824.0,1.99,0.0,0.0,1.2246469e-16,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 13:00:00,299.0,2.9,14.0,3.3,2000.0,2.14,0.0,0.0,-0.25881904,-0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 14:00:00,365.0,3.3,14.0,2.9,1985.0,2.49,0.0,0.0,-0.5,-0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 15:00:00,366.0,4.2,15.0,2.7,1995.0,2.21,0.0,0.0,-0.70710677,-0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 16:00:00,409.0,3.7,14.0,3.9,2000.0,1.71,0.0,0.0,-0.8660254,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 17:00:00,469.0,3.1,14.0,3.7,2000.0,1.0,0.0,0.0,-0.9659258,-0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 18:00:00,784.0,1.8,16.0,3.4,2000.0,0.31,0.0,0.0,-1.0,-1.8369701e-16,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 19:00:00,460.0,-0.1,39.0,2.8,2000.0,0.0,0.0,0.0,-0.9659258,0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 20:00:00,356.0,-1.1,43.0,1.5,2000.0,0.0,0.0,0.0,-0.8660254,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 21:00:00,345.0,-1.6,52.0,2.2,2000.0,0.0,0.0,0.0,-0.70710677,0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 22:00:00,299.0,-2.2,55.0,1.4,2000.0,0.0,0.0,0.0,-0.5,0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-21 23:00:00,223.0,-2.7,58.0,1.1,2000.0,0.0,0.0,0.0,-0.25881904,0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 00:00:00,195.0,-2.7,58.0,1.7,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 01:00:00,190.0,-2.2,58.0,1.0,2000.0,0.0,0.0,0.0,0.25881904,0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 02:00:00,116.0,-2.9,57.0,0.0,1985.0,0.0,0.0,0.0,0.5,0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 03:00:00,71.0,-2.8,57.0,0.5,1995.0,0.0,0.0,0.0,0.70710677,0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 04:00:00,66.0,-2.4,58.0,0.3,2000.0,0.0,0.0,0.0,0.8660254,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 05:00:00,75.0,-2.4,59.0,1.1,1984.0,0.0,0.0,0.0,0.9659258,0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 06:00:00,151.0,-3.0,62.0,0.8,1996.0,0.0,0.0,0.0,1.0,6.123234e-17,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 07:00:00,373.0,-3.7,64.0,0.7,1891.0,0.0,0.0,0.0,0.9659258,-0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 08:00:00,783.0,-3.6,63.0,0.9,1473.0,0.07,0.0,0.0,0.8660254,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 09:00:00,383.0,-1.9,51.0,0.9,1654.0,0.58,0.0,0.0,0.70710677,-0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 10:00:00,259.0,0.9,44.0,1.1,1826.0,1.16,0.0,0.0,0.5,-0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 11:00:00,308.0,2.7,44.0,0.9,1761.0,1.45,0.0,0.0,0.25881904,-0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 12:00:00,352.0,4.8,47.0,2.6,1373.0,1.72,0.0,0.0,1.2246469e-16,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 13:00:00,316.0,4.5,51.0,3.8,1108.0,1.08,0.0,0.0,-0.25881904,-0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 14:00:00,331.0,4.8,50.0,4.3,1168.0,1.01,0.0,0.0,-0.5,-0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 15:00:00,356.0,5.0,49.0,4.4,1138.0,0.96,0.0,0.0,-0.70710677,-0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 16:00:00,404.0,5.0,50.0,4.3,1121.0,0.74,0.0,0.0,-0.8660254,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 17:00:00,465.0,4.6,52.0,3.9,1059.0,0.5,0.0,0.0,-0.9659258,-0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 18:00:00,730.0,3.9,56.0,4.0,1004.0,0.18,0.0,0.0,-1.0,-1.8369701e-16,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 19:00:00,499.0,3.5,60.0,2.7,936.0,0.0,0.0,0.0,-0.9659258,0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 20:00:00,348.0,3.0,62.0,2.4,975.0,0.0,0.0,0.0,-0.8660254,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 21:00:00,393.0,2.9,64.0,2.5,1154.0,0.0,0.0,0.0,-0.70710677,0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 22:00:00,346.0,2.9,65.0,2.3,1150.0,0.0,0.0,0.0,-0.5,0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-22 23:00:00,202.0,2.9,63.0,2.6,1253.0,0.0,0.0,0.0,-0.25881904,0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 00:00:00,42.0,1.7,86.0,2.7,54.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 01:00:00,55.0,0.6,96.0,2.1,118.0,0.0,0.0,4.0,0.25881904,0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 02:00:00,62.0,0.7,97.0,1.4,197.0,0.0,0.0,4.1,0.5,0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 03:00:00,32.0,0.9,97.0,1.2,243.0,0.0,3.7,4.1,0.70710677,0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 04:00:00,36.0,1.1,96.0,2.5,241.0,0.0,0.0,3.9,0.8660254,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 05:00:00,39.0,1.0,91.0,0.7,257.0,0.0,0.0,3.8,0.9659258,0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 06:00:00,63.0,0.4,95.0,0.3,197.0,0.0,0.0,3.8,1.0,6.123234e-17,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 07:00:00,174.0,-0.1,97.0,0.5,179.0,0.0,0.0,3.8,0.9659258,-0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 08:00:00,391.0,-0.2,97.0,0.4,197.0,0.05,0.0,3.7,0.8660254,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 09:00:00,214.0,0.5,94.0,0.6,199.0,0.37,0.0,3.7,0.70710677,-0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 10:00:00,184.0,2.2,83.0,0.8,221.0,0.92,0.0,3.7,0.5,-0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 11:00:00,230.0,3.8,72.0,0.9,236.0,1.1,0.0,3.4,0.25881904,-0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 12:00:00,283.0,5.3,70.0,0.9,226.0,1.73,0.0,1.7,1.2246469e-16,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 13:00:00,304.0,6.7,64.0,2.0,241.0,1.94,0.0,0.6,-0.25881904,-0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 14:00:00,312.0,7.8,57.0,2.1,277.0,1.39,0.0,0.0,-0.5,-0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 15:00:00,312.0,8.2,62.0,0.6,291.0,1.22,0.0,0.0,-0.70710677,-0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 16:00:00,354.0,8.3,60.0,2.7,354.0,0.36,0.0,0.0,-0.8660254,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 17:00:00,470.0,7.9,68.0,4.2,352.0,0.27,0.0,0.0,-0.9659258,-0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 18:00:00,669.0,7.5,70.0,5.0,374.0,0.08,0.0,0.0,-1.0,-1.8369701e-16,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 19:00:00,421.0,6.9,73.0,3.7,369.0,0.0,0.0,0.0,-0.9659258,0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 20:00:00,295.0,6.4,77.0,2.8,316.0,0.0,0.0,0.0,-0.8660254,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 21:00:00,321.0,6.0,79.0,2.7,306.0,0.0,0.0,0.0,-0.70710677,0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 22:00:00,291.0,5.7,81.0,2.5,292.0,0.0,0.0,0.0,-0.5,0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-23 23:00:00,243.0,5.5,80.0,2.7,258.0,0.0,0.0,0.0,-0.25881904,0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 00:00:00,226.0,4.6,82.0,3.0,240.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 01:00:00,263.0,4.0,83.0,1.7,235.0,0.0,0.0,0.0,0.25881904,0.9659258,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 02:00:00,197.0,3.7,82.0,1.6,229.0,0.0,0.0,0.0,0.5,0.8660254,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 03:00:00,133.0,3.5,82.0,2.9,217.0,0.0,0.0,0.0,0.70710677,0.70710677,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 04:00:00,63.0,2.7,82.0,2.8,222.0,0.0,0.0,0.0,0.8660254,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 05:00:00,58.0,1.8,84.0,2.7,214.0,0.0,0.0,0.0,0.9659258,0.25881904,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 06:00:00,72.0,1.2,83.0,2.5,245.0,0.0,0.0,0.0,1.0,6.123234e-17,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 07:00:00,108.0,0.6,86.0,1.6,211.0,0.0,0.0,0.0,0.9659258,-0.25881904,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 08:00:00,203.0,0.0,77.0,2.8,289.0,0.06,0.0,0.0,0.8660254,-0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 09:00:00,253.0,0.6,64.0,3.8,430.0,0.65,0.0,0.0,0.70710677,-0.70710677,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 10:00:00,259.0,0.8,60.0,2.9,497.0,0.71,0.0,0.0,0.5,-0.8660254,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 11:00:00,298.0,2.2,50.0,2.4,608.0,1.1,0.0,0.0,0.25881904,-0.9659258,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 12:00:00,363.0,4.0,37.0,1.4,763.0,1.75,0.0,0.0,1.2246469e-16,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 13:00:00,412.0,5.3,29.0,2.1,1007.0,2.08,0.0,0.0,-0.25881904,-0.9659258,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 14:00:00,454.0,6.9,19.0,1.9,1843.0,2.36,0.0,0.0,-0.5,-0.8660254,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 15:00:00,467.0,6.7,24.0,2.7,1536.0,1.95,0.0,0.0,-0.70710677,-0.70710677,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 16:00:00,509.0,5.9,21.0,3.0,1864.0,1.34,0.0,0.0,-0.8660254,-0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 17:00:00,462.0,4.9,28.0,3.1,1477.0,0.77,0.0,0.0,-0.9659258,-0.25881904,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 18:00:00,379.0,3.5,30.0,2.9,1726.0,0.31,0.0,0.0,-1.0,-1.8369701e-16,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 19:00:00,306.0,2.1,27.0,2.8,1883.0,0.01,0.0,0.0,-0.9659258,0.25881904,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 20:00:00,233.0,1.1,32.0,1.4,1785.0,0.0,0.0,0.0,-0.8660254,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 21:00:00,232.0,0.7,31.0,1.3,1923.0,0.0,0.0,0.0,-0.70710677,0.70710677,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 22:00:00,219.0,0.1,32.0,0.9,1937.0,0.0,0.0,0.0,-0.5,0.8660254,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-24 23:00:00,187.0,-0.6,39.0,1.3,1731.0,0.0,0.0,0.0,-0.25881904,0.9659258,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 00:00:00,182.0,-1.1,44.0,1.2,1741.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 01:00:00,189.0,-1.4,43.0,0.6,1791.0,0.0,0.0,0.0,0.25881904,0.9659258,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 02:00:00,124.0,-1.5,46.0,1.1,1744.0,0.0,0.0,0.0,0.5,0.8660254,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 03:00:00,103.0,-1.3,42.0,0.8,1648.0,0.0,0.0,0.0,0.70710677,0.70710677,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 04:00:00,52.0,-1.1,43.0,0.7,1558.0,0.0,0.0,0.0,0.8660254,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 05:00:00,37.0,-0.7,41.0,0.9,1442.0,0.0,0.0,0.0,0.9659258,0.25881904,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 06:00:00,54.0,-0.8,44.0,0.6,1541.0,0.0,0.0,0.0,1.0,6.123234e-17,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 07:00:00,77.0,-1.0,47.0,0.9,1552.0,0.0,0.0,0.0,0.9659258,-0.25881904,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 08:00:00,158.0,-1.3,54.0,0.6,1597.0,0.06,0.0,0.0,0.8660254,-0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 09:00:00,173.0,-0.3,48.0,1.1,1394.0,0.43,0.0,0.0,0.70710677,-0.70710677,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 10:00:00,195.0,2.1,42.0,1.1,1564.0,1.12,0.0,0.0,0.5,-0.8660254,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 11:00:00,244.0,4.3,29.0,2.6,1293.0,1.87,0.0,0.0,0.25881904,-0.9659258,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 12:00:00,396.0,5.5,25.0,3.1,1652.0,2.28,0.0,0.0,1.2246469e-16,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 13:00:00,482.0,6.1,22.0,2.4,1710.0,2.5,0.0,0.0,-0.25881904,-0.9659258,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 14:00:00,572.0,7.0,23.0,2.4,1645.0,2.52,0.0,0.0,-0.5,-0.8660254,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 15:00:00,612.0,7.5,21.0,2.7,1900.0,2.22,0.0,0.0,-0.70710677,-0.70710677,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 16:00:00,688.0,7.6,18.0,3.2,1930.0,1.73,0.0,0.0,-0.8660254,-0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 17:00:00,589.0,6.9,25.0,2.9,1795.0,1.07,0.0,0.0,-0.9659258,-0.25881904,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 18:00:00,402.0,5.2,30.0,2.8,1877.0,0.36,0.0,0.0,-1.0,-1.8369701e-16,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 19:00:00,297.0,3.1,40.0,2.6,1804.0,0.01,0.0,0.0,-0.9659258,0.25881904,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 20:00:00,232.0,1.3,49.0,2.8,1683.0,0.0,0.0,0.0,-0.8660254,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 21:00:00,239.0,0.2,55.0,2.5,1942.0,0.0,0.0,0.0,-0.70710677,0.70710677,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 22:00:00,230.0,0.0,54.0,2.5,1929.0,0.0,0.0,0.0,-0.5,0.8660254,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-25 23:00:00,173.0,-0.3,58.0,1.0,1945.0,0.0,0.0,0.0,-0.25881904,0.9659258,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 00:00:00,135.0,-0.9,60.0,0.7,1844.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 01:00:00,122.0,-1.2,63.0,0.9,1846.0,0.0,0.0,0.0,0.25881904,0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 02:00:00,80.0,-1.7,66.0,0.8,1631.0,0.0,0.0,0.0,0.5,0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 03:00:00,46.0,-1.9,67.0,1.0,1575.0,0.0,0.0,0.0,0.70710677,0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 04:00:00,46.0,-2.3,69.0,1.1,1411.0,0.0,0.0,0.0,0.8660254,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 05:00:00,65.0,-2.5,73.0,0.8,1134.0,0.0,0.0,0.0,0.9659258,0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 06:00:00,161.0,-2.7,72.0,0.5,1253.0,0.0,0.0,0.0,1.0,6.123234e-17,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 07:00:00,402.0,-3.1,68.0,0.8,1417.0,0.0,0.0,0.0,0.9659258,-0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 08:00:00,786.0,-2.9,63.0,0.7,1386.0,0.11,0.0,0.0,0.8660254,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 09:00:00,416.0,-1.1,53.0,0.9,1308.0,0.72,0.0,0.0,0.70710677,-0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 10:00:00,289.0,1.9,46.0,1.1,1233.0,1.39,0.0,0.0,0.5,-0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 11:00:00,356.0,4.6,37.0,1.6,1309.0,1.95,0.0,0.0,0.25881904,-0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 12:00:00,428.0,6.9,28.0,1.1,1301.0,2.35,0.0,0.0,1.2246469e-16,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 13:00:00,444.0,8.1,26.0,1.2,1422.0,2.48,0.0,0.0,-0.25881904,-0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 14:00:00,455.0,9.9,25.0,1.5,1401.0,2.43,0.0,0.0,-0.5,-0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 15:00:00,521.0,10.3,23.0,2.1,1317.0,2.09,0.0,0.0,-0.70710677,-0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 16:00:00,555.0,9.5,31.0,3.1,973.0,1.54,0.0,0.0,-0.8660254,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 17:00:00,646.0,8.7,30.0,3.1,1117.0,0.96,0.0,0.0,-0.9659258,-0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 18:00:00,929.0,7.2,26.0,2.3,1398.0,0.33,0.0,0.0,-1.0,-1.8369701e-16,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 19:00:00,619.0,5.5,30.0,2.7,1150.0,0.01,0.0,0.0,-0.9659258,0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 20:00:00,483.0,4.3,32.0,1.7,1101.0,0.0,0.0,0.0,-0.8660254,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 21:00:00,512.0,3.3,36.0,1.4,1110.0,0.0,0.0,0.0,-0.70710677,0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 22:00:00,443.0,2.7,40.0,1.0,1089.0,0.0,0.0,0.0,-0.5,0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-26 23:00:00,308.0,2.8,39.0,0.7,1065.0,0.0,0.0,0.0,-0.25881904,0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-27 00:00:00,236.0,2.6,40.0,1.8,1095.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-27 01:00:00,213.0,2.1,44.0,0.9,1107.0,0.0,0.0,0.0,0.25881904,0.9659258,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-27 02:00:00,145.0,1.5,44.0,1.2,1079.0,0.0,0.0,0.0,0.5,0.8660254,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-27 03:00:00,102.0,1.1,44.0,1.0,1128.0,0.0,0.0,0.0,0.70710677,0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-27 04:00:00,62.0,0.9,46.0,0.8,1140.0,0.0,0.0,0.0,0.8660254,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-27 05:00:00,72.0,0.6,50.0,0.1,1026.0,0.0,0.0,0.0,0.9659258,0.25881904,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-02-27 06:00:00,183.0,0.6,50.0,0.4,985.0,0.0,0.0,0.0,1.0,6.123234e-17,0.0,0.0,1.0,1.0,0.0,0.0,0.0
